,frac_datapoints_explored,Metrics.ACCURACY_at_datavalues,axis
KNNShapley(k_neighbors=100),0.905,0.75,0.83232754
KNNShapley(k_neighbors=100),0.906,0.7540000081062317,0.83384365
KNNShapley(k_neighbors=100),0.907,0.7559999823570251,0.8350526
KNNShapley(k_neighbors=100),0.908,0.7580000162124634,0.8353138
KNNShapley(k_neighbors=100),0.909,0.7540000081062317,0.8359381
KNNShapley(k_neighbors=100),0.91,0.7580000162124634,0.83605415
KNNShapley(k_neighbors=100),0.911,0.7599999904632568,0.8363991
KNNShapley(k_neighbors=100),0.912,0.7580000162124634,0.8365971
KNNShapley(k_neighbors=100),0.913,0.7580000162124634,0.83721745
KNNShapley(k_neighbors=100),0.914,0.7580000162124634,0.8382312
KNNShapley(k_neighbors=100),0.915,0.7620000243186951,0.8414616
KNNShapley(k_neighbors=100),0.916,0.7599999904632568,0.84177965
KNNShapley(k_neighbors=100),0.917,0.7599999904632568,0.8421463
KNNShapley(k_neighbors=100),0.918,0.7620000243186951,0.8424231
KNNShapley(k_neighbors=100),0.919,0.7639999985694885,0.84309703
KNNShapley(k_neighbors=100),0.92,0.7680000066757202,0.8435106
KNNShapley(k_neighbors=100),0.921,0.7699999809265137,0.84377223
KNNShapley(k_neighbors=100),0.922,0.7699999809265137,0.8446644
KNNShapley(k_neighbors=100),0.923,0.7699999809265137,0.8451552
KNNShapley(k_neighbors=100),0.924,0.7699999809265137,0.8495903
KNNShapley(k_neighbors=100),0.925,0.765999972820282,0.85019845
KNNShapley(k_neighbors=100),0.926,0.765999972820282,0.8517302
KNNShapley(k_neighbors=100),0.927,0.7699999809265137,0.8523439
KNNShapley(k_neighbors=100),0.928,0.7699999809265137,0.85471296
KNNShapley(k_neighbors=100),0.929,0.7739999890327454,0.85796577
KNNShapley(k_neighbors=100),0.93,0.7739999890327454,0.85835606
KNNShapley(k_neighbors=100),0.931,0.7760000228881836,0.8586941
KNNShapley(k_neighbors=100),0.932,0.7760000228881836,0.8587664
KNNShapley(k_neighbors=100),0.933,0.7720000147819519,0.8594416
KNNShapley(k_neighbors=100),0.934,0.7720000147819519,0.8596806
KNNShapley(k_neighbors=100),0.935,0.7680000066757202,0.8598095
KNNShapley(k_neighbors=100),0.936,0.7720000147819519,0.86035126
KNNShapley(k_neighbors=100),0.937,0.7720000147819519,0.86068374
KNNShapley(k_neighbors=100),0.938,0.7720000147819519,0.86120516
KNNShapley(k_neighbors=100),0.939,0.7739999890327454,0.86203736
KNNShapley(k_neighbors=100),0.94,0.7739999890327454,0.8623029
KNNShapley(k_neighbors=100),0.941,0.7739999890327454,0.8635447
KNNShapley(k_neighbors=100),0.942,0.7760000228881836,0.8647499
KNNShapley(k_neighbors=100),0.943,0.7739999890327454,0.8671211
KNNShapley(k_neighbors=100),0.944,0.7720000147819519,0.86791235
KNNShapley(k_neighbors=100),0.945,0.7739999890327454,0.86882454
KNNShapley(k_neighbors=100),0.946,0.7739999890327454,0.87188375
KNNShapley(k_neighbors=100),0.947,0.7739999890327454,0.8752221
KNNShapley(k_neighbors=100),0.948,0.7760000228881836,0.8754314
KNNShapley(k_neighbors=100),0.949,0.7760000228881836,0.8759122
KNNShapley(k_neighbors=100),0.95,0.7739999890327454,0.8769175
KNNShapley(k_neighbors=100),0.951,0.7760000228881836,0.8781879
KNNShapley(k_neighbors=100),0.952,0.7760000228881836,0.8782713
KNNShapley(k_neighbors=100),0.953,0.777999997138977,0.87831193
KNNShapley(k_neighbors=100),0.954,0.7739999890327454,0.8831887
KNNShapley(k_neighbors=100),0.955,0.7739999890327454,0.88346434
KNNShapley(k_neighbors=100),0.956,0.7799999713897705,0.8852083
KNNShapley(k_neighbors=100),0.957,0.7760000228881836,0.88635385
KNNShapley(k_neighbors=100),0.958,0.7760000228881836,0.8884491
KNNShapley(k_neighbors=100),0.959,0.7739999890327454,0.88967806
KNNShapley(k_neighbors=100),0.96,0.7739999890327454,0.8900709
KNNShapley(k_neighbors=100),0.961,0.7739999890327454,0.89011455
KNNShapley(k_neighbors=100),0.962,0.7699999809265137,0.8943243
KNNShapley(k_neighbors=100),0.963,0.7760000228881836,0.89436424
KNNShapley(k_neighbors=100),0.964,0.7739999890327454,0.89593107
KNNShapley(k_neighbors=100),0.965,0.7739999890327454,0.896878
KNNShapley(k_neighbors=100),0.966,0.7760000228881836,0.8996493
KNNShapley(k_neighbors=100),0.967,0.777999997138977,0.9002428
KNNShapley(k_neighbors=100),0.968,0.777999997138977,0.90072286
KNNShapley(k_neighbors=100),0.969,0.7839999794960022,0.90381956
KNNShapley(k_neighbors=100),0.97,0.7860000133514404,0.9040839
KNNShapley(k_neighbors=100),0.971,0.7839999794960022,0.9044471
KNNShapley(k_neighbors=100),0.972,0.7820000052452087,0.9049753
KNNShapley(k_neighbors=100),0.973,0.7820000052452087,0.90516436
KNNShapley(k_neighbors=100),0.974,0.7839999794960022,0.90580446
KNNShapley(k_neighbors=100),0.975,0.7839999794960022,0.9068298
KNNShapley(k_neighbors=100),0.976,0.7879999876022339,0.9076207
KNNShapley(k_neighbors=100),0.977,0.7900000214576721,0.9083653
KNNShapley(k_neighbors=100),0.978,0.7919999957084656,0.9119743
KNNShapley(k_neighbors=100),0.979,0.7879999876022339,0.9147061
KNNShapley(k_neighbors=100),0.98,0.7900000214576721,0.91543156
KNNShapley(k_neighbors=100),0.981,0.7900000214576721,0.91651374
KNNShapley(k_neighbors=100),0.982,0.7919999957084656,0.9221582
KNNShapley(k_neighbors=100),0.983,0.7919999957084656,0.92234707
KNNShapley(k_neighbors=100),0.984,0.7940000295639038,0.9248618
KNNShapley(k_neighbors=100),0.985,0.7940000295639038,0.9292125
KNNShapley(k_neighbors=100),0.986,0.7900000214576721,0.93279016
KNNShapley(k_neighbors=100),0.987,0.7919999957084656,0.9358525
KNNShapley(k_neighbors=100),0.988,0.7960000038146973,0.93778205
KNNShapley(k_neighbors=100),0.989,0.7940000295639038,0.945963
KNNShapley(k_neighbors=100),0.99,0.7900000214576721,0.95199585
KNNShapley(k_neighbors=100),0.991,0.7900000214576721,0.9564826
KNNShapley(k_neighbors=100),0.992,0.7900000214576721,0.9604859
KNNShapley(k_neighbors=100),0.993,0.7900000214576721,0.9639829
KNNShapley(k_neighbors=100),0.994,0.7879999876022339,0.9687276
KNNShapley(k_neighbors=100),0.995,0.7860000133514404,0.97158587
KNNShapley(k_neighbors=100),0.996,0.7860000133514404,0.98002464
KNNShapley(k_neighbors=100),0.997,0.7860000133514404,0.98281497
KNNShapley(k_neighbors=100),0.998,0.7860000133514404,0.9843299
KNNShapley(k_neighbors=100),0.999,0.7860000133514404,0.99736726
KNNShapley(k_neighbors=100),1.0,0.7879999876022339,1.0
LavaEvaluator(),0.006,0.7540000081062317,-4.624562
LavaEvaluator(),0.007,0.7559999823570251,-3.609699
LavaEvaluator(),0.008,0.7559999823570251,-3.1857717
LavaEvaluator(),0.009,0.7559999823570251,-2.834471
LavaEvaluator(),0.01,0.7559999823570251,-2.7776167
LavaEvaluator(),0.011,0.4259999990463257,-2.7311742
LavaEvaluator(),0.012,0.7699999809265137,-2.66846
LavaEvaluator(),0.013,0.7580000162124634,-2.5965703
LavaEvaluator(),0.014,0.7599999904632568,-2.434824
LavaEvaluator(),0.015,0.7559999823570251,-2.2765615
LavaEvaluator(),0.016,0.7580000162124634,-2.1808138
LavaEvaluator(),0.017,0.7559999823570251,-2.1465082
LavaEvaluator(),0.018,0.7559999823570251,-2.067793
LavaEvaluator(),0.019,0.7559999823570251,-2.0026522
LavaEvaluator(),0.02,0.7559999823570251,-1.9720674
LavaEvaluator(),0.021,0.7559999823570251,-1.9631152
LavaEvaluator(),0.022,0.7559999823570251,-1.9588073
LavaEvaluator(),0.023,0.7559999823570251,-1.9322838
LavaEvaluator(),0.024,0.7559999823570251,-1.89628
LavaEvaluator(),0.025,0.7559999823570251,-1.8939819
LavaEvaluator(),0.026,0.7559999823570251,-1.8603112
LavaEvaluator(),0.027,0.7540000081062317,-1.807686
LavaEvaluator(),0.028,0.7540000081062317,-1.5515668
LavaEvaluator(),0.029,0.7540000081062317,-1.5129007
LavaEvaluator(),0.03,0.7559999823570251,-1.3022282
LavaEvaluator(),0.031,0.765999972820282,-1.3007759
LavaEvaluator(),0.032,0.7639999985694885,-1.2980129
LavaEvaluator(),0.033,0.7739999890327454,-1.1748115
LavaEvaluator(),0.034,0.7699999809265137,-1.1239272
LavaEvaluator(),0.035,0.7639999985694885,-1.0266681
LavaEvaluator(),0.036,0.7639999985694885,-1.0194749
LavaEvaluator(),0.037,0.7639999985694885,-1.0147742
LavaEvaluator(),0.038,0.7699999809265137,-0.9736065
LavaEvaluator(),0.039,0.7960000038146973,-0.927021
LavaEvaluator(),0.04,0.7839999794960022,-0.89858913
LavaEvaluator(),0.041,0.7799999713897705,-0.89693326
LavaEvaluator(),0.042,0.7760000228881836,-0.8716325
LavaEvaluator(),0.043,0.7699999809265137,-0.8678717
LavaEvaluator(),0.044,0.765999972820282,-0.83571297
LavaEvaluator(),0.045,0.765999972820282,-0.82878816
LavaEvaluator(),0.046,0.765999972820282,-0.82119673
LavaEvaluator(),0.047,0.765999972820282,-0.8105474
LavaEvaluator(),0.048,0.7699999809265137,-0.7554527
LavaEvaluator(),0.049,0.7680000066757202,-0.73993355
LavaEvaluator(),0.05,0.7699999809265137,-0.72647023
LavaEvaluator(),0.051,0.8040000200271606,-0.6499169
LavaEvaluator(),0.052,0.8019999861717224,-0.6488866
LavaEvaluator(),0.053,0.7860000133514404,-0.63586694
LavaEvaluator(),0.054,0.8080000281333923,-0.62805283
LavaEvaluator(),0.055,0.8059999942779541,-0.6047518
LavaEvaluator(),0.056,0.7960000038146973,-0.6011058
LavaEvaluator(),0.057,0.7960000038146973,-0.53905725
LavaEvaluator(),0.058,0.7960000038146973,-0.3624748
LavaEvaluator(),0.059,0.7960000038146973,-0.36209822
LavaEvaluator(),0.06,0.7979999780654907,-0.29419994
LavaEvaluator(),0.061,0.7979999780654907,-0.2803594
LavaEvaluator(),0.062,0.7960000038146973,-0.2683406
LavaEvaluator(),0.063,0.8019999861717224,-0.2277432
LavaEvaluator(),0.064,0.7900000214576721,-0.2228286
LavaEvaluator(),0.065,0.7879999876022339,-0.19888686
LavaEvaluator(),0.066,0.7760000228881836,-0.18922898
LavaEvaluator(),0.067,0.7760000228881836,-0.17865168
LavaEvaluator(),0.068,0.7739999890327454,-0.17358583
LavaEvaluator(),0.069,0.777999997138977,-0.16883747
LavaEvaluator(),0.07,0.7760000228881836,-0.15223269
LavaEvaluator(),0.071,0.734000027179718,-0.1317832
LavaEvaluator(),0.072,0.765999972820282,-0.1312152
LavaEvaluator(),0.073,0.765999972820282,-0.12899734
LavaEvaluator(),0.074,0.765999972820282,-0.12375212
LavaEvaluator(),0.075,0.7639999985694885,-0.1220052
LavaEvaluator(),0.076,0.7099999785423279,-0.12056413
LavaEvaluator(),0.077,0.7239999771118164,-0.11989836
LavaEvaluator(),0.078,0.7459999918937683,-0.11089797
LavaEvaluator(),0.079,0.7519999742507935,-0.10933148
LavaEvaluator(),0.08,0.7639999985694885,-0.10917031
LavaEvaluator(),0.081,0.7559999823570251,-0.105770275
LavaEvaluator(),0.082,0.7580000162124634,-0.10569915
LavaEvaluator(),0.083,0.7580000162124634,-0.103064865
LavaEvaluator(),0.084,0.7580000162124634,-0.100954436
LavaEvaluator(),0.085,0.7599999904632568,-0.096162274
LavaEvaluator(),0.086,0.765999972820282,-0.094434
LavaEvaluator(),0.087,0.7699999809265137,-0.088607535
LavaEvaluator(),0.088,0.7720000147819519,-0.08746906
LavaEvaluator(),0.089,0.7760000228881836,-0.085089974
LavaEvaluator(),0.09,0.7639999985694885,-0.08376141
LavaEvaluator(),0.091,0.7519999742507935,-0.083001286
LavaEvaluator(),0.092,0.7519999742507935,-0.08041578
LavaEvaluator(),0.093,0.7580000162124634,-0.07433847
LavaEvaluator(),0.094,0.7580000162124634,-0.07368313
LavaEvaluator(),0.095,0.7580000162124634,-0.07270086
LavaEvaluator(),0.096,0.7580000162124634,-0.07244898
LavaEvaluator(),0.097,0.7599999904632568,-0.07170612
LavaEvaluator(),0.098,0.7599999904632568,-0.06933586
LavaEvaluator(),0.099,0.7599999904632568,-0.0687331
LavaEvaluator(),0.1,0.7599999904632568,-0.067056976
LavaEvaluator(),0.101,0.7620000243186951,-0.06576969
LavaEvaluator(),0.102,0.7620000243186951,-0.063921735
LavaEvaluator(),0.103,0.765999972820282,-0.06354912
LavaEvaluator(),0.104,0.7699999809265137,-0.063244656
LavaEvaluator(),0.105,0.7760000228881836,-0.05921173
LavaEvaluator(),0.106,0.7760000228881836,-0.058000695
LavaEvaluator(),0.107,0.7760000228881836,-0.055725895
LavaEvaluator(),0.108,0.7440000176429749,-0.055650413
LavaEvaluator(),0.109,0.7459999918937683,-0.054669246
LavaEvaluator(),0.11,0.7459999918937683,-0.050643
LavaEvaluator(),0.111,0.7440000176429749,-0.050302554
LavaEvaluator(),0.112,0.7440000176429749,-0.0496146
LavaEvaluator(),0.113,0.7459999918937683,-0.049001526
LavaEvaluator(),0.114,0.7480000257492065,-0.04768455
LavaEvaluator(),0.115,0.7480000257492065,-0.043393396
LavaEvaluator(),0.116,0.7480000257492065,-0.04219759
LavaEvaluator(),0.117,0.7319999933242798,-0.039493505
LavaEvaluator(),0.118,0.7319999933242798,-0.035959
LavaEvaluator(),0.119,0.7379999756813049,-0.031978443
LavaEvaluator(),0.12,0.7400000095367432,-0.031422473
LavaEvaluator(),0.121,0.7400000095367432,-0.03075251
LavaEvaluator(),0.122,0.7419999837875366,-0.029839322
LavaEvaluator(),0.123,0.734000027179718,-0.028868254
LavaEvaluator(),0.124,0.6819999814033508,-0.028244086
LavaEvaluator(),0.125,0.6800000071525574,-0.026407778
LavaEvaluator(),0.126,0.6759999990463257,-0.026353374
LavaEvaluator(),0.127,0.6840000152587891,-0.026196836
LavaEvaluator(),0.128,0.6819999814033508,-0.025970664
LavaEvaluator(),0.129,0.6800000071525574,-0.025349751
LavaEvaluator(),0.13,0.6959999799728394,-0.025302408
LavaEvaluator(),0.131,0.6959999799728394,-0.024224075
LavaEvaluator(),0.132,0.699999988079071,-0.021793231
LavaEvaluator(),0.133,0.6980000138282776,-0.021789644
LavaEvaluator(),0.134,0.6940000057220459,-0.019553246
LavaEvaluator(),0.135,0.7160000205039978,-0.017414952
LavaEvaluator(),0.136,0.7160000205039978,-0.016450616
LavaEvaluator(),0.137,0.7319999933242798,-0.016097756
LavaEvaluator(),0.138,0.7319999933242798,-0.01477642
LavaEvaluator(),0.139,0.7319999933242798,-0.01292985
LavaEvaluator(),0.14,0.7279999852180481,-0.012467905
LavaEvaluator(),0.141,0.7279999852180481,-0.011411642
LavaEvaluator(),0.142,0.7279999852180481,-0.011233474
LavaEvaluator(),0.143,0.6840000152587891,-0.007840004
LavaEvaluator(),0.144,0.6840000152587891,-0.005865808
LavaEvaluator(),0.145,0.6840000152587891,-0.004835313
LavaEvaluator(),0.146,0.6840000152587891,0.00031285634
LavaEvaluator(),0.147,0.6980000138282776,0.0017415117
LavaEvaluator(),0.148,0.6980000138282776,0.0021572742
LavaEvaluator(),0.149,0.7099999785423279,0.0023719147
LavaEvaluator(),0.15,0.7139999866485596,0.003504267
LavaEvaluator(),0.151,0.7120000123977661,0.004149071
LavaEvaluator(),0.152,0.7120000123977661,0.006689663
LavaEvaluator(),0.153,0.7120000123977661,0.006939065
LavaEvaluator(),0.154,0.7120000123977661,0.007848721
LavaEvaluator(),0.155,0.7120000123977661,0.008287327
LavaEvaluator(),0.156,0.7160000205039978,0.008865587
LavaEvaluator(),0.157,0.7020000219345093,0.008948353
LavaEvaluator(),0.158,0.699999988079071,0.009227717
LavaEvaluator(),0.159,0.699999988079071,0.010572613
LavaEvaluator(),0.16,0.699999988079071,0.013717426
LavaEvaluator(),0.161,0.699999988079071,0.013833024
LavaEvaluator(),0.162,0.7139999866485596,0.0138867665
LavaEvaluator(),0.163,0.7160000205039978,0.015023781
LavaEvaluator(),0.164,0.7160000205039978,0.01710524
LavaEvaluator(),0.165,0.7179999947547913,0.018315118
LavaEvaluator(),0.166,0.7179999947547913,0.018405471
LavaEvaluator(),0.167,0.7200000286102295,0.02022815
LavaEvaluator(),0.168,0.7319999933242798,0.022372153
LavaEvaluator(),0.169,0.7319999933242798,0.023891354
LavaEvaluator(),0.17,0.7239999771118164,0.025436021
LavaEvaluator(),0.171,0.7260000109672546,0.025825767
LavaEvaluator(),0.172,0.7360000014305115,0.025836416
LavaEvaluator(),0.173,0.7360000014305115,0.029232645
LavaEvaluator(),0.174,0.7360000014305115,0.029648298
LavaEvaluator(),0.175,0.7360000014305115,0.029680053
LavaEvaluator(),0.176,0.7360000014305115,0.029930586
LavaEvaluator(),0.177,0.7360000014305115,0.030102987
LavaEvaluator(),0.178,0.7379999756813049,0.030751655
LavaEvaluator(),0.179,0.7379999756813049,0.031140821
LavaEvaluator(),0.18,0.7400000095367432,0.0316905
LavaEvaluator(),0.181,0.7400000095367432,0.031777542
LavaEvaluator(),0.182,0.7400000095367432,0.032011356
LavaEvaluator(),0.183,0.7440000176429749,0.032821443
LavaEvaluator(),0.184,0.7440000176429749,0.03310718
LavaEvaluator(),0.185,0.7459999918937683,0.03371805
LavaEvaluator(),0.186,0.7459999918937683,0.034484413
LavaEvaluator(),0.187,0.7360000014305115,0.034558184
LavaEvaluator(),0.188,0.7360000014305115,0.034740243
LavaEvaluator(),0.189,0.7300000190734863,0.036055453
LavaEvaluator(),0.19,0.7300000190734863,0.03711191
LavaEvaluator(),0.191,0.7300000190734863,0.03800879
LavaEvaluator(),0.192,0.7279999852180481,0.038354367
LavaEvaluator(),0.193,0.7440000176429749,0.038890883
LavaEvaluator(),0.194,0.7459999918937683,0.040537465
LavaEvaluator(),0.195,0.7459999918937683,0.043410584
LavaEvaluator(),0.196,0.7519999742507935,0.0438429
LavaEvaluator(),0.197,0.7459999918937683,0.043989725
LavaEvaluator(),0.198,0.7480000257492065,0.045080308
LavaEvaluator(),0.199,0.7480000257492065,0.045086294
LavaEvaluator(),0.2,0.7480000257492065,0.04547011
LavaEvaluator(),0.201,0.7480000257492065,0.045534033
LavaEvaluator(),0.202,0.7379999756813049,0.045627918
LavaEvaluator(),0.203,0.7379999756813049,0.046485513
LavaEvaluator(),0.204,0.75,0.046528526
LavaEvaluator(),0.205,0.7540000081062317,0.04762998
LavaEvaluator(),0.206,0.7580000162124634,0.047704607
LavaEvaluator(),0.207,0.7720000147819519,0.04792482
LavaEvaluator(),0.208,0.7699999809265137,0.048316192
LavaEvaluator(),0.209,0.7699999809265137,0.048370875
LavaEvaluator(),0.21,0.7739999890327454,0.048374545
LavaEvaluator(),0.211,0.7739999890327454,0.048546284
LavaEvaluator(),0.212,0.7739999890327454,0.04864577
LavaEvaluator(),0.213,0.7699999809265137,0.04939544
LavaEvaluator(),0.214,0.7699999809265137,0.050261587
LavaEvaluator(),0.215,0.7680000066757202,0.05074941
LavaEvaluator(),0.216,0.7720000147819519,0.052532386
LavaEvaluator(),0.217,0.7580000162124634,0.052892447
LavaEvaluator(),0.218,0.765999972820282,0.053457133
LavaEvaluator(),0.219,0.7680000066757202,0.05366747
LavaEvaluator(),0.22,0.7680000066757202,0.05371269
LavaEvaluator(),0.221,0.7680000066757202,0.054438658
LavaEvaluator(),0.222,0.7559999823570251,0.055051267
LavaEvaluator(),0.223,0.765999972820282,0.055053502
LavaEvaluator(),0.224,0.7620000243186951,0.055099603
LavaEvaluator(),0.225,0.7639999985694885,0.0552024
LavaEvaluator(),0.226,0.7639999985694885,0.055991106
LavaEvaluator(),0.227,0.7620000243186951,0.056453988
LavaEvaluator(),0.228,0.7699999809265137,0.05645832
LavaEvaluator(),0.229,0.7699999809265137,0.05660178
LavaEvaluator(),0.23,0.7699999809265137,0.05694518
LavaEvaluator(),0.231,0.7699999809265137,0.05701029
LavaEvaluator(),0.232,0.7699999809265137,0.057255827
LavaEvaluator(),0.233,0.7699999809265137,0.05740246
LavaEvaluator(),0.234,0.7699999809265137,0.057775214
LavaEvaluator(),0.235,0.7699999809265137,0.058007568
LavaEvaluator(),0.236,0.7720000147819519,0.058320176
LavaEvaluator(),0.237,0.7739999890327454,0.058448188
LavaEvaluator(),0.238,0.7739999890327454,0.058614824
LavaEvaluator(),0.239,0.7720000147819519,0.058869522
LavaEvaluator(),0.24,0.7739999890327454,0.05934551
LavaEvaluator(),0.241,0.7760000228881836,0.05939067
LavaEvaluator(),0.242,0.7699999809265137,0.059831817
LavaEvaluator(),0.243,0.7760000228881836,0.060249154
LavaEvaluator(),0.244,0.7699999809265137,0.06069278
LavaEvaluator(),0.245,0.765999972820282,0.061565936
LavaEvaluator(),0.246,0.765999972820282,0.06268673
LavaEvaluator(),0.247,0.7559999823570251,0.06367002
LavaEvaluator(),0.248,0.7519999742507935,0.063717276
LavaEvaluator(),0.249,0.7519999742507935,0.064227425
LavaEvaluator(),0.25,0.7519999742507935,0.064296946
LavaEvaluator(),0.251,0.7540000081062317,0.06466084
LavaEvaluator(),0.252,0.7540000081062317,0.06560862
LavaEvaluator(),0.253,0.7540000081062317,0.066162884
LavaEvaluator(),0.254,0.75,0.066441804
LavaEvaluator(),0.255,0.7440000176429749,0.06692745
LavaEvaluator(),0.256,0.7519999742507935,0.06702404
LavaEvaluator(),0.257,0.7519999742507935,0.06717583
LavaEvaluator(),0.258,0.7519999742507935,0.06735331
LavaEvaluator(),0.259,0.7519999742507935,0.06776932
LavaEvaluator(),0.26,0.7540000081062317,0.06800161
LavaEvaluator(),0.261,0.7519999742507935,0.06818039
LavaEvaluator(),0.262,0.7559999823570251,0.068946585
LavaEvaluator(),0.263,0.765999972820282,0.06996632
LavaEvaluator(),0.264,0.7540000081062317,0.070560776
LavaEvaluator(),0.265,0.7540000081062317,0.07065505
LavaEvaluator(),0.266,0.7540000081062317,0.07340239
LavaEvaluator(),0.267,0.7540000081062317,0.07413272
LavaEvaluator(),0.268,0.7540000081062317,0.07439453
LavaEvaluator(),0.269,0.7620000243186951,0.07448293
LavaEvaluator(),0.27,0.7599999904632568,0.07519938
LavaEvaluator(),0.271,0.7699999809265137,0.07571819
LavaEvaluator(),0.272,0.7680000066757202,0.076006435
LavaEvaluator(),0.273,0.7699999809265137,0.076296665
LavaEvaluator(),0.274,0.7739999890327454,0.07640801
LavaEvaluator(),0.275,0.7799999713897705,0.076508604
LavaEvaluator(),0.276,0.7739999890327454,0.07696387
LavaEvaluator(),0.277,0.7739999890327454,0.077121265
LavaEvaluator(),0.278,0.7760000228881836,0.07714505
LavaEvaluator(),0.279,0.7699999809265137,0.07773509
LavaEvaluator(),0.28,0.7900000214576721,0.07786079
LavaEvaluator(),0.281,0.7919999957084656,0.07786763
LavaEvaluator(),0.282,0.7960000038146973,0.07814282
LavaEvaluator(),0.283,0.7940000295639038,0.07819787
LavaEvaluator(),0.284,0.7919999957084656,0.07825188
LavaEvaluator(),0.285,0.7919999957084656,0.07860488
LavaEvaluator(),0.286,0.7940000295639038,0.07876387
LavaEvaluator(),0.287,0.7919999957084656,0.07979202
LavaEvaluator(),0.288,0.7820000052452087,0.08034051
LavaEvaluator(),0.289,0.7839999794960022,0.08053554
LavaEvaluator(),0.29,0.7839999794960022,0.08060551
LavaEvaluator(),0.291,0.7879999876022339,0.08092311
LavaEvaluator(),0.292,0.7860000133514404,0.08134097
LavaEvaluator(),0.293,0.7879999876022339,0.08146034
LavaEvaluator(),0.294,0.7900000214576721,0.08177817
LavaEvaluator(),0.295,0.7900000214576721,0.08255247
LavaEvaluator(),0.296,0.7960000038146973,0.08262842
LavaEvaluator(),0.297,0.7979999780654907,0.083332926
LavaEvaluator(),0.298,0.7940000295639038,0.08364879
LavaEvaluator(),0.299,0.7960000038146973,0.083725624
LavaEvaluator(),0.3,0.7940000295639038,0.08376279
LavaEvaluator(),0.301,0.7919999957084656,0.08385079
LavaEvaluator(),0.302,0.7960000038146973,0.08385789
LavaEvaluator(),0.303,0.7839999794960022,0.08436905
LavaEvaluator(),0.304,0.7839999794960022,0.08529717
LavaEvaluator(),0.305,0.7900000214576721,0.085327074
LavaEvaluator(),0.306,0.7900000214576721,0.08548736
LavaEvaluator(),0.307,0.777999997138977,0.08638104
LavaEvaluator(),0.308,0.7739999890327454,0.08640463
LavaEvaluator(),0.309,0.7799999713897705,0.08656032
LavaEvaluator(),0.31,0.7820000052452087,0.08730971
LavaEvaluator(),0.311,0.7900000214576721,0.08738908
LavaEvaluator(),0.312,0.7900000214576721,0.0874788
LavaEvaluator(),0.313,0.7900000214576721,0.08766844
LavaEvaluator(),0.314,0.7900000214576721,0.08777993
LavaEvaluator(),0.315,0.7900000214576721,0.08799769
LavaEvaluator(),0.316,0.7900000214576721,0.08833165
LavaEvaluator(),0.317,0.7900000214576721,0.08882027
LavaEvaluator(),0.318,0.7879999876022339,0.08889656
LavaEvaluator(),0.319,0.7879999876022339,0.08907271
LavaEvaluator(),0.32,0.7820000052452087,0.089543924
LavaEvaluator(),0.321,0.7720000147819519,0.08984983
LavaEvaluator(),0.322,0.7760000228881836,0.08991251
LavaEvaluator(),0.323,0.7760000228881836,0.09082413
LavaEvaluator(),0.324,0.777999997138977,0.09085544
LavaEvaluator(),0.325,0.777999997138977,0.09155327
LavaEvaluator(),0.326,0.777999997138977,0.091938
LavaEvaluator(),0.327,0.7739999890327454,0.09235083
LavaEvaluator(),0.328,0.7739999890327454,0.09236482
LavaEvaluator(),0.329,0.7720000147819519,0.092475206
LavaEvaluator(),0.33,0.7680000066757202,0.09393368
LavaEvaluator(),0.331,0.7820000052452087,0.0942048
LavaEvaluator(),0.332,0.7799999713897705,0.09420924
LavaEvaluator(),0.333,0.7799999713897705,0.094283015
LavaEvaluator(),0.334,0.7760000228881836,0.09494851
LavaEvaluator(),0.335,0.7760000228881836,0.0949916
LavaEvaluator(),0.336,0.777999997138977,0.09514132
LavaEvaluator(),0.337,0.7799999713897705,0.0952186
LavaEvaluator(),0.338,0.7799999713897705,0.09554453
LavaEvaluator(),0.339,0.7760000228881836,0.09603787
LavaEvaluator(),0.34,0.777999997138977,0.09615681
LavaEvaluator(),0.341,0.7760000228881836,0.096278615
LavaEvaluator(),0.342,0.7739999890327454,0.096431784
LavaEvaluator(),0.343,0.7739999890327454,0.09651494
LavaEvaluator(),0.344,0.7739999890327454,0.09749831
LavaEvaluator(),0.345,0.7760000228881836,0.0975693
LavaEvaluator(),0.346,0.7760000228881836,0.097694196
LavaEvaluator(),0.347,0.7739999890327454,0.09787962
LavaEvaluator(),0.348,0.7720000147819519,0.0979367
LavaEvaluator(),0.349,0.7720000147819519,0.098101735
LavaEvaluator(),0.35,0.7860000133514404,0.09852837
LavaEvaluator(),0.351,0.7879999876022339,0.09922995
LavaEvaluator(),0.352,0.7879999876022339,0.099248074
LavaEvaluator(),0.353,0.7860000133514404,0.099249676
LavaEvaluator(),0.354,0.7839999794960022,0.099678904
LavaEvaluator(),0.355,0.7839999794960022,0.099731565
LavaEvaluator(),0.356,0.7699999809265137,0.10036674
LavaEvaluator(),0.357,0.7739999890327454,0.1004824
LavaEvaluator(),0.358,0.7720000147819519,0.10049928
LavaEvaluator(),0.359,0.7720000147819519,0.10063926
LavaEvaluator(),0.36,0.7720000147819519,0.10154409
LavaEvaluator(),0.361,0.7739999890327454,0.10166888
LavaEvaluator(),0.362,0.7739999890327454,0.102059916
LavaEvaluator(),0.363,0.7739999890327454,0.10215201
LavaEvaluator(),0.364,0.7720000147819519,0.10222542
LavaEvaluator(),0.365,0.7699999809265137,0.10237711
LavaEvaluator(),0.366,0.7699999809265137,0.102865346
LavaEvaluator(),0.367,0.7620000243186951,0.102937765
LavaEvaluator(),0.368,0.7639999985694885,0.10323774
